Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","","158.77","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","569","Figs","2017","2017","7021","Annual value","","119.42","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","773","Flax fibre and tow","2017","2017","7021","Annual value","","118.12","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","512","Fruit, citrus nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","541","Fruit, stone nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","406","Garlic","2017","2017","7021","Annual value","","141.65","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2017","2017","7021","Annual value","","129.47","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","560","Grapes","2017","2017","7021","Annual value","","126.56","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","242","Groundnuts, with shell","2017","2017","7021","Annual value","","702.18","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1182","Honey, natural","2017","2017","7021","Annual value","","145.92","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","780","Jute","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","497","Lemons and limes","2017","2017","7021","Annual value","","125.38","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","201","Lentils","2017","2017","7021","Annual value","","147.25","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","372","Lettuce and chicory","2017","2017","7021","Annual value","","121.86","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","333","Linseed","2017","2017","7021","Annual value","","100.26","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","210","Lupins","2017","2017","7021","Annual value","","152.28","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2017","2017","7021","Annual value","","115.5","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2017","2017","7021","Annual value","","114.12","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","973","Meat live weight, buffalo","2017","2017","7021","Annual value","","135.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1138","Meat live weight, camel","2017","2017","7021","Annual value","","141.3","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","945","Meat live weight, cattle","2017","2017","7021","Annual value","","146.06","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1071","Meat live weight, duck","2017","2017","7021","Annual value","","145.37","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1033","Meat live weight, goat","2017","2017","7021","Annual value","","157.59","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1078","Meat live weight, goose","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1056","Meat live weight, pig","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1085","Meat live weight, poultry, other","2017","2017","7021","Annual value","","148.25","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1145","Meat live weight, rabbit","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1013","Meat live weight, sheep","2017","2017","7021","Annual value","","153.66","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1088","Meat live weight, turkey","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1166","Meat nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1089","Meat, bird nes","2017","2017","7021","Annual value","","137.72","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","947","Meat, buffalo","2017","2017","7021","Annual value","","152.34","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1127","Meat, camel","2017","2017","7021","Annual value","","147.28","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2017","2017","7021","Annual value","","154.9","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","143.22","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2017","2017","7021","Annual value","","163.06","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2017","2017","7021","Annual value","","144.87","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1073","Meat, goose and guinea fowl","2017","2017","7021","Annual value","","140.87","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1141","Meat, rabbit","2017","2017","7021","Annual value","","152.64","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2017","2017","7021","Annual value","","144.56","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1080","Meat, turkey","2017","2017","7021","Annual value","","139.67","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2017","2017","7021","Annual value","","132.74","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","951","Milk, whole fresh buffalo","2017","2017","7021","Annual value","","139.73","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2017","2017","7021","Annual value","","137.48","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1020","Milk, whole fresh goat","2017","2017","7021","Annual value","","136.97","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","982","Milk, whole fresh sheep","2017","2017","7021","Annual value","","103.5","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","234","Nuts nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","430","Okra","2017","2017","7021","Annual value","","142.8","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","260","Olives","2017","2017","7021","Annual value","","215.67","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","403","Onions, dry","2017","2017","7021","Annual value","","192.42","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","490","Oranges","2017","2017","7021","Annual value","","129.14","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","534","Peaches and nectarines","2017","2017","7021","Annual value","","110.81","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","521","Pears","2017","2017","7021","Annual value","","129.03","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","187","Peas, dry","2017","2017","7021","Annual value","","124.67","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","417","Peas, green","2017","2017","7021","Annual value","","136.91","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","536","Plums and sloes","2017","2017","7021","Annual value","","131.34","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","116","Potatoes","2017","2017","7021","Annual value","","143.33","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","211","Pulses nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","394","Pumpkins, squash and gourds","2017","2017","7021","Annual value","","130.51","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","523","Quinces","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","547","Raspberries","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2017","2017","7021","Annual value","","160.76","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","149","Roots and tubers nes","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","71","Rye","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","328","Seed cotton","2017","2017","7021","Annual value","","62.25","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","289","Sesame seed","2017","2017","7021","Annual value","","131.55","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1185","Silk-worm cocoons, reelable","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","83","Sorghum","2017","2017","7021","Annual value","","121.13","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","236","Soybeans","2017","2017","7021","Annual value","","123.12","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","373","Spinach","2017","2017","7021","Annual value","","180.35","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","544","Strawberries","2017","2017","7021","Annual value","","138.72","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","157","Sugar beet","2017","2017","7021","Annual value","","142.02","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","156","Sugar cane","2017","2017","7021","Annual value","","152.11","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","267","Sunflower seed","2017","2017","7021","Annual value","","156.42","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","122","Sweet potatoes","2017","2017","7021","Annual value","","200.41","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","136","Taro (cocoyam)","2017","2017","7021","Annual value","","175.17","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","388","Tomatoes","2017","2017","7021","Annual value","","120.22","Fc","Calculated data"
